ID,Frame #,Sentence,Verb,Object,Envoked Frame,,Ground Truth (Manually Checking),,Frame Definition,Notes,,Predicted Frame
16,2,I pick up the pencil.,pick,pencil,Becoming_aware,,no,,"Words in this frame have to do with a Cognizer adding some Phenomenon to their model of the world. They are similar to Coming-to-believe words, except the latter generally involve reasoning from Evidence.  '' The words in this frame take direct objects that denote entities in the world, and indicate awareness of those entities, without necessarily giving any information about the content of the Cognizer's belief or knowledge. These words also resemble perception words, since creatures often become aware of things by perceiving them.  'Later that night, they found the barely-alive victim inside the Red Hall estate flat.'  'Almost immediately, the police discovered the wrought-iron crypt gate swinging open.'  'In the bag on the tableI could vaguelydiscern two bottles of wine and several cartons of cakes and other goodies.'  'People passing through recognize it from afar, by the clouds of coal dust darkening the air.'   General Grammatical Observations: Passive forms of the verbs in this frame can occur with extraposed clauses expressing Phenomenon: 'That year it was discovered that consumers preferred the older model.' 'It is not always recognized how much work goes into a dinner party.'",Confidence: 0.604,,
16,3,I pick up the pencil.,pick,pencil,Theft,,no,,These are words describing situations in which a Perpetrator takes Goods from a  Victim or a Source. The Means by which this is accomplished may also be expressed.  'I can't believe he pickpocketed my gold watch !' 'I had to pilfer from the office just to get by . INI' 'Snatching purses from little old ladies is not a living . CNI'   ,Confidence: 0.585,,
16,4,I pick up the pencil.,pick,pencil,Hit_target,,no,,"An Agent causes the ballistic motion of a projectile and its subsequent impact on a Target.  'It looks like he hit the bull's-eye with his first arrow!'  'If he shot her, he is fully culpable whether he meant to or not.'",Confidence: 0.309,,
16,5,I pick up the pencil.,pick,pencil,Preserving,,no,,In this frame an  Agent preserves a Patient in order to prevent it from decaying.   A Medium may be used.   'Bill mummified John.'  'Tess pickled the beets  in vinegar.'  'The Smiths dried the apples.',Confidence: 0.231,,
16,6,I pick up the pencil.,pick,pencil,Food_gathering,,no,,A Gatherer removes Crop ripe and ready to an accepted degree. The Crop comes from a  Source where it has been grown and matured.  'They harvest their pumpkins in the Autumn. INI '  'We bring in the tobacco from the fields during the summer.'  'The stage at which the peppercorns are harvested from the vine decides their colour . CNI',Confidence: 0.111,,
16,7,I pick up the pencil.,pick,pencil,,,,,,,,
16,8,I pick up the pencil.,pick,pencil,,,,,,,,
16,9,I pick up the pencil.,pick,pencil,,,,,,,,
16,10,I pick up the pencil.,pick,pencil,,,,,,,,
16,11,I pick up the pencil.,pick,pencil,,,,,,,,
16,12,I pick up the pencil.,pick,pencil,,,,,,,,
16,13,I pick up the pencil.,pick,pencil,,,,,,,,
16,14,I pick up the pencil.,pick,pencil,,,,,,,,
17,1,I paint with the pencil.,paint,pencil,Create_representation,,yes,,"A Creator  produces a physical object which is to serve as a Representation of an actual or imagined entity or event, the Represented.   'Epstein saw the machine-man and carved him in shiny metal.'  'Picasso drew some violent looking birds.'  'Towards the end of his life, Munch painted himself as a ghost.'  'Dan Grant was the model for Norman Rockwell when the artist painted him as ""The Barefoot Boy"" for a Depression-era Coca Cola calendar.'  'There the Finnish artist sketched him, creating a stunning portrait.'",Confidence: 0.849,,v
17,2,I paint with the pencil.,paint,pencil,Filling,,no,,"These are words relating to filling containers and covering areas with some thing, things or substance, the Theme. The area or container can appear as the direct object with all these verbs, and is designated Goal because it is the goal of motion of the Theme. Corresponding to its nuclear argument status, it is also affected in some crucial way, unlike goals in other frames.  'Lionel Hutz coated the wall with paint. '",Confidence: 0.846,,v
17,3,I paint with the pencil.,paint,pencil,Create_physical_artwork,,yes,,A Creator creates an artifact that is typically an iconic Representation of an actual or imagined entity or event. The Representation may also be evocative of an idea while not based on resemblance.  'Diagrams must be clearly drawn on construction paper. CNI'  'I took his picture and told him that if it came out well I would make him a copy.'  'In about 1305 and 1306 Giotto painted a notable series of 38 frescoes.',Confidence: 0.725,,v
17,4,I paint with the pencil.,paint,pencil,Communicate_categorization,,no,,"A Speaker communicates a message stating an Item's membership in a Category, i.e., asserts that the Item has the defining characteristics of the Category. Alternatively, the message is conceived as communicated by a Medium.  'He depicted his involvement as merely peripheral.'  'The first half of the book portrays Bragg's mother as a beautiful and heartbroken woman'.",Confidence: 0.434,,
17,5,I paint with the pencil.,paint,pencil,,,,,,,,
17,6,I paint with the pencil.,paint,pencil,,,,,,,,
17,7,I paint with the pencil.,paint,pencil,,,,,,,,
17,8,I paint with the pencil.,paint,pencil,,,,,,,,
17,9,I paint with the pencil.,paint,pencil,,,,,,,,
17,10,I paint with the pencil.,paint,pencil,,,,,,,,
17,11,I paint with the pencil.,paint,pencil,,,,,,,,
17,12,I paint with the pencil.,paint,pencil,,,,,,,,
17,13,I paint with the pencil.,paint,pencil,,,,,,,,
17,14,I paint with the pencil.,paint,pencil,,,,,,,,
18,1,I write with the pencil.,write,pencil,Text_creation,,yes,,"An Author creates a Text, either written, such as a letter, or spoken, such as a speech,  that contains meaningful linguistic tokens, and may have a particular Addressee in mind.  The Text may include information about its topic, although the latter is not an FE in this frame.  'I penned a letter concerning racism  to Congress.' 'The brothers said not two words to each other.' 'Jot any notes you need below the line in red pen only.'",Confidence: 0.904,,v
18,2,I write with the pencil.,write,pencil,Contacting,,no,,"A Communicator (whose Location may be indicated) directs a Communication to an Addressee at a particular Address.  Note that no actual successful communicative act is implied, only the successful completion of acts which would establish the communication.  (In other words, Mari can e-mail Jon without Jon ever reading it.) NB:  The Address or Location_of_communicator may be a virtual address, such as an e-mail or telephone number.'Disgruntled voters phoned Congressman Neil at his Washington residence with complaints about the recent increases in corporate welfare.''She tried to call from the payphone down the street.' ",Confidence: 0.772,,v
18,3,I write with the pencil.,write,pencil,Statement,,no,,"This frame contains verbs and nouns that communicate the act of a Speaker to address a Message to some Addressee using language. Instead of (or in addition to) a Speaker, a Medium may also be mentioned. Likewise, a Topic may be stated instead of a Message. A number of the words can be used performatively, such as declare and insist.  'I now declare you members of this Society.'   'She said that I would be late .'  'The announcement about raffle winners came across the loudspeaker.' ",Confidence: 0.575,,
18,4,I write with the pencil.,write,pencil,Spelling_and_pronouncing,,no,,"A Speaker realizes a Sign, usually a linguistic one, in some Formal_realization. The Formal_realization may be described as correct or incorrect in a Judgment expression, or it may be partially indicated as a Part_of_form.  Manner may be used as a more general indication of the Formal_realization  'A person doesn't always pronounce a word the way they say  it in context'  'I can't spell. INI INI'  'Stephanopolous spells his name with a ""ph"".'  'On page 87465, you spelled the name of my dog incorrectly as ""Checquers"".'  'In German, the word for 'peace' is written ""Friede"" CNI'",Confidence: 0.403,,
18,5,I write with the pencil.,write,pencil,,,,,,,,
18,6,I write with the pencil.,write,pencil,,,,,,,,
18,7,I write with the pencil.,write,pencil,,,,,,,,
18,8,I write with the pencil.,write,pencil,,,,,,,,
18,9,I write with the pencil.,write,pencil,,,,,,,,
18,10,I write with the pencil.,write,pencil,,,,,,,,
18,11,I write with the pencil.,write,pencil,,,,,,,,
18,12,I write with the pencil.,write,pencil,,,,,,,,
18,13,I write with the pencil.,write,pencil,,,,,,,,
18,14,I write with the pencil.,write,pencil,,,,,,,,
19,1,I bend the pencil.,bend,pencil,Posture,,no,,"An Agent supports their body in a particular Location.  The LUs of the frame convey which body part is the Point_of_contact where the Agent is supported, what orientation the body is in, and some overall arrangement of the limbs (especially the legs) and the torso.  'He knelt down, hand on heart .'",Confidence: 0.899,,v
19,2,I bend the pencil.,bend,pencil,Body_movement,,no,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.855,,v
19,3,I bend the pencil.,bend,pencil,Change_posture,,no,,A Protagonist changes the overall position and posture of the body.  'Smithers leaned forward to grab the folder on the far side.',Confidence: 0.782,,v
19,4,I bend the pencil.,bend,pencil,Reshaping,,yes,,"In this frame a Deformer deforms a Patient possibly against a Resistant_surface such that it undergoes a shape-change from its canonical or original shape into the Configuration, a new shape. Some of these words indicate that the Configuration is an undesirable alteration of the norm, and in such cases the lexical unit is marked with the semantic type Negative_judgement.   This frame does not include senses that specifically indicate causing harm to a living being.    'Ellen crumpled the paper into a ball.'   'Michael flattened the can against his head.'   'Mix butter and sardines very thoroughly , mashing them with a fork until you have a smooth paste. CNI'   'A killer hurricane nearly flattened Sylvester Stallone's five luxury homes in Hawaii.' ",Confidence: 0.781,,v
19,5,I bend the pencil.,bend,pencil,Path_shape,,no,,"The words in this frame describe the ""fictive"" motion of a stationary Road.  Some of the targets cast the scene primarily in terms of the Path_shape:  'The long mountain road meandered through the woods.'  Some of the words in this frame imply a Source or Goal which is expressed by a direct object:  'The path entered the garden on the west side.'  Other members of the frame refer to a Direction: 'Then the path bears a little to the right.'  Yet others indicate a Path which requires mention of a landmark:  'The otherwise arrow-straight highway veers north and skirts the lake.'",Confidence: 0.520,,
19,6,I bend the pencil.,bend,pencil,,,,,,,,
19,7,I bend the pencil.,bend,pencil,,,,,,,,
19,8,I bend the pencil.,bend,pencil,,,,,,,,
19,9,I bend the pencil.,bend,pencil,,,,,,,,
19,10,I bend the pencil.,bend,pencil,,,,,,,,
19,11,I bend the pencil.,bend,pencil,,,,,,,,
19,12,I bend the pencil.,bend,pencil,,,,,,,,
19,13,I bend the pencil.,bend,pencil,,,,,,,,
19,14,I bend the pencil.,bend,pencil,,,,,,,,
20,1,I snap the pencil.,snap,pencil,Breaking_off,,yes,,An single Subpart breaks off from a Whole.  'The original sword may have chipped off of the statue long ago.',Confidence: 0.897,,v
20,2,I snap the pencil.,snap,pencil,Breaking_apart,,yes,,"A Whole breaks apart into Pieces, resulting in the loss of the Whole (and in most cases, no piece that has a separate function).  'The plane violently broke apart in mid-air.'  'And then, I finally realized that it must have been the case that a meteorite broke apart into at least 3 large pieces.'  Many of these verbs can also refer metaphorically to the breaking apart of institutions. (See the frame for ""schism"".)",Confidence: 0.192,,
20,3,I snap the pencil.,snap,pencil,Cause_to_fragment,,yes,,"An Agent suddenly and often violently separates the Whole_patient into two or more smaller Pieces, resulting in the Whole_patient no longer existing as such.  Several lexical items are marked with the semantic type Negative, which indicates that the fragmentation is necessarily judged as injurious to the original Whole_patient.  Compare this frame with Damaging, Render_non-functional, and Removing.  'He ripped up the letter faster than you can say ""Jack Robbins"". INI' 'Don't go in there or you 'll be torn to bits! CNI' 'She shattered the vase with a casual backhand blow to make it look like there had been a struggle. INI' 'Tear into 6"" strips, each about one inch wide, then bake at 400. CNI CNI'",Confidence: 0.186,,
20,4,I snap the pencil.,snap,pencil,,,,,,,,
20,5,I snap the pencil.,snap,pencil,,,,,,,,
20,6,I snap the pencil.,snap,pencil,,,,,,,,
20,7,I snap the pencil.,snap,pencil,,,,,,,,
20,8,I snap the pencil.,snap,pencil,,,,,,,,
20,9,I snap the pencil.,snap,pencil,,,,,,,,
20,10,I snap the pencil.,snap,pencil,,,,,,,,
20,11,I snap the pencil.,snap,pencil,,,,,,,,
20,12,I snap the pencil.,snap,pencil,,,,,,,,
20,13,I snap the pencil.,snap,pencil,,,,,,,,
20,14,I snap the pencil.,snap,pencil,,,,,,,,
21,1,I turn on the dryer.,turn on,dryer,Change_operational_state,,yes,,"A Device or machine is put in (or out of) service either by a volitional Agent or by a Cause event or force acting on the Device. The Time when and the Place where the Device is put in or out of use may be specified, as may be the Purpose of the human Agent in changing the operational state of the Device.  'The laborer realized that he activated the machine but did not know how to stop it.'  ",Confidence: 0.327,,
21,2,I turn on the dryer.,turn on,dryer,,,,,,,,
21,3,I turn on the dryer.,turn on,dryer,,,,,,,,
21,4,I turn on the dryer.,turn on,dryer,,,,,,,,
21,5,I turn on the dryer.,turn on,dryer,,,,,,,,
21,6,I turn on the dryer.,turn on,dryer,,,,,,,,
21,7,I turn on the dryer.,turn on,dryer,,,,,,,,
21,8,I turn on the dryer.,turn on,dryer,,,,,,,,
21,9,I turn on the dryer.,turn on,dryer,,,,,,,,
21,10,I turn on the dryer.,turn on,dryer,,,,,,,,
21,11,I turn on the dryer.,turn on,dryer,,,,,,,,
21,12,I turn on the dryer.,turn on,dryer,,,,,,,,
21,13,I turn on the dryer.,turn on,dryer,,,,,,,,
21,14,I turn on the dryer.,turn on,dryer,,,,,,,,
22,1,I turn off the dryer.,turn off,dryer,Change_operational_state,,yes,,"A Device or machine is put in (or out of) service either by a volitional Agent or by a Cause event or force acting on the Device. The Time when and the Place where the Device is put in or out of use may be specified, as may be the Purpose of the human Agent in changing the operational state of the Device.  'The laborer realized that he activated the machine but did not know how to stop it.'  ",Confidence: 0.661,,
22,2,I turn off the dryer.,turn off,dryer,,,,,,,,
22,3,I turn off the dryer.,turn off,dryer,,,,,,,,
22,4,I turn off the dryer.,turn off,dryer,,,,,,,,
22,5,I turn off the dryer.,turn off,dryer,,,,,,,,
22,6,I turn off the dryer.,turn off,dryer,,,,,,,,
22,7,I turn off the dryer.,turn off,dryer,,,,,,,,
22,8,I turn off the dryer.,turn off,dryer,,,,,,,,
22,9,I turn off the dryer.,turn off,dryer,,,,,,,,
22,10,I turn off the dryer.,turn off,dryer,,,,,,,,
22,11,I turn off the dryer.,turn off,dryer,,,,,,,,
22,12,I turn off the dryer.,turn off,dryer,,,,,,,,
22,13,I turn off the dryer.,turn off,dryer,,,,,,,,
22,14,I turn off the dryer.,turn off,dryer,,,,,,,,
23,1,I open the dryer.,open,dryer,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.845,,v
23,2,I open the dryer.,open,dryer,Activity_start,,no,,"An Agent initiates the beginning of an ongoing Activity in which he will be continuously involved. '' 'At the same time, city-states began to grow in influence on the southern Greek mainland.'  'Naturally, I started crying to get out of work.'  ",Confidence: 0.780,,v
23,3,I open the dryer.,open,dryer,Closure,,yes,,"An Agent manipulates a Fastener to open or close a Containing_object (e.g. coat, jar).  Sometimes an Enclosed_region or a Container_portal may be expressed. Since the Manipulator is syntactically omissible, many verbs in this frame incorporate the Fastener.  'Mary closed her coat with a belt.' 'Mary closed her coat with one hand.' 'Mary buttoned her coat .'",Confidence: 0.745,,v
23,4,I open the dryer.,open,dryer,,,,,,,,
23,5,I open the dryer.,open,dryer,,,,,,,,
23,6,I open the dryer.,open,dryer,,,,,,,,
23,7,I open the dryer.,open,dryer,,,,,,,,
23,8,I open the dryer.,open,dryer,,,,,,,,
23,9,I open the dryer.,open,dryer,,,,,,,,
23,10,I open the dryer.,open,dryer,,,,,,,,
23,11,I open the dryer.,open,dryer,,,,,,,,
23,12,I open the dryer.,open,dryer,,,,,,,,
23,13,I open the dryer.,open,dryer,,,,,,,,
23,14,I open the dryer.,open,dryer,,,,,,,,
24,1,I close the dryer.,close,dryer,Process_end,,no,,A Process comes to an end.  'The project came to a close.',Confidence: 0.957,,v
24,2,I close the dryer.,close,dryer,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.856,,v
24,3,I close the dryer.,close,dryer,Closure,,yes,,"An Agent manipulates a Fastener to open or close a Containing_object (e.g. coat, jar).  Sometimes an Enclosed_region or a Container_portal may be expressed. Since the Manipulator is syntactically omissible, many verbs in this frame incorporate the Fastener.  'Mary closed her coat with a belt.' 'Mary closed her coat with one hand.' 'Mary buttoned her coat .'",Confidence: 0.687,,
24,4,I close the dryer.,close,dryer,Business_closure,,no,,"A business locale, the Entity, ceases to provide services and closes.   'Exxon went under.'",Confidence: 0.687,,
24,5,I close the dryer.,close,dryer,Locale_closure,,no,,"A building or location that can be sealed to prevent entrance, the Locale, ceases to be open for use.  'That park closed last year.'",Confidence: 0.642,,
24,6,I close the dryer.,close,dryer,Placing,,no,,"Generally without overall (translational) motion,  an Agent places a Theme at a location, the Goal, which is profiled.  In this frame, the Theme is under the control of the Agent/Cause at the time of its arrival at the Goal.  'David placed his briefcase on the floor.'  This frame differs from Filling in that it focuses on the Theme rather than the effect on the Goal entity.  It differs from Removing in focusing on the Goal rather than the Source of motion for the Theme.",Confidence: 0.393,,
24,7,I close the dryer.,close,dryer,Reveal_secret,,no,,"A Speaker reveals Information that was previously secret to an Addressee. In some cases, the Addressee is expected to keep the Information from other parties. The Information may be damaging to the reputation of the Speaker. Instead of (or in addition to) a Speaker, a Medium may also be mentioned. Likewise, a Topic may be stated instead of Information. Some lexical units in this frame imply that the Addressee has already been confronted with the Information.    'Could it be true that Martin himself was the one who spilled the beans on Pops and Brad's planned wedding? '  ",Confidence: 0.210,,
24,8,I close the dryer.,close,dryer,,,,,,,,
24,9,I close the dryer.,close,dryer,,,,,,,,
24,10,I close the dryer.,close,dryer,,,,,,,,
24,11,I close the dryer.,close,dryer,,,,,,,,
24,12,I close the dryer.,close,dryer,,,,,,,,
24,13,I close the dryer.,close,dryer,,,,,,,,
24,14,I close the dryer.,close,dryer,,,,,,,,
25,1,I fix the dryer.,fix,dryer,Bail_decision,,no,,"This frame covers a step in a criminal process in which a  Judge decides whether the Accused should be released on bail, and, if so, what the amount of the bail should be.  '' 'Thorsen, of Grimstad, Norway, was granted $100,000 bail until June 18.'  'He was granted conditional bail by Teesside Magistrates.'",Confidence: 0.853,,v
25,2,I fix the dryer.,fix,dryer,Resolve_problem,,yes,,"An Agent resolves an outstanding Problem by finding its solution, explanation, answer, etc.  Alternatively, some non-agentive Cause may resolve the Problem.  The Means, Degree, Time and Place may also be expressed.  'As it turns out, putting all of my eggs in one basket completely solved all of my problems.' 'Students finally worked through all of the difficult problems by working together.'",Confidence: 0.801,,v
25,3,I fix the dryer.,fix,dryer,Activity_prepare,,no,,An Agent prepares for an Activity. '' 'The troops were preparing themselves for the mission.'  'The boats are getting ready to leave the pier.',Confidence: 0.729,,v
25,4,I fix the dryer.,fix,dryer,Attaching,,no,,"The Attaching frame covers two situations: a scene in which somebody causes one thing to be physically connected to something else; or a scene in which somebody causes two things to be connected to each other.  In the first, the frame includes an Agent who attaches an Item to a Goal by manipulating a Connector, creating an asymmetric relationship between the Item and the Goal.  In the second, the Agent attaches two Items to each other, where each serves as a Goal for the other, creating a symmetric relationship between the two Items. In both cases, the  Connector remains to bind the two entities (either Item and Goal, or two Items), without creating a new entity.  'The robber tied Harry to the chair.'  'Make sure you bind his wrists as tightly as possible.'",Confidence: 0.693,,
25,5,I fix the dryer.,fix,dryer,Cause_harm,,no,,"The words in this frame describe situations in which an Agent or a Cause injures a Victim. The Body_part of the Victim which is most directly affected may also be mentioned in the place of the Victim.  In such cases, the Victim is often indicated as a genitive modifier of the Body_part, in which case the Victim FE is indicated on a second FE layer. '' 'Rod saw his father beating his mother.'  'In the end Wormtongue is fed up with being beaten so he cuts Saruman's throat to free himself.'  'A mother stabbed to death by her husband made a secret will stating that he must never be allowed to care for their son.'",Confidence: 0.470,,
25,6,I fix the dryer.,fix,dryer,Cooking_creation,,no,,This frame describes food and meal preparation.  A Cook creates a Produced_food from (raw) Ingredients.  The Heating_Instrument and/or the Container may also be specified.  'Caitlin baked some cookies from the pre-packaged dough.' ,Confidence: 0.401,,
25,7,I fix the dryer.,fix,dryer,Supply,,no,,"A Supplier gives a Theme to a Recipient to fulfill a need or purpose (Imposed_purpose) of the Recipient.   'Habituating the ground nesting chimp groups is done by provisioning them with sugar cane. CNI INI'  'I have equipped my leech troopers with tiny subspace displacement thingummies. INI'   ' She sat down on her bed, carefully folding her clothing and packing it into the small carryall Starfleet had provided her for the journey.'",Confidence: 0.324,,
25,8,I fix the dryer.,fix,dryer,,,,,,,,
25,9,I fix the dryer.,fix,dryer,,,,,,,,
25,10,I fix the dryer.,fix,dryer,,,,,,,,
25,11,I fix the dryer.,fix,dryer,,,,,,,,
25,12,I fix the dryer.,fix,dryer,,,,,,,,
25,13,I fix the dryer.,fix,dryer,,,,,,,,
25,14,I fix the dryer.,fix,dryer,,,,,,,,
26,1,I break the dryer.,break,dryer,Activity_pause,,no,,An Agent pauses in the course of an Activity. '' 'The government froze settlement construction in 1992 to facilitate peace talks.'  'The lifting of the nuclear freeze was deemed necessary to generate needed electricity.',Confidence: 0.937,,v
26,2,I break the dryer.,break,dryer,Breaking_out_captive,,no,,An Agent brings about the end of a Theme's captivity at a Location_of_confinement in contravention of the plans or desires of a captor.  'His accomplice freed him from Sing Sing prison thanks to his disguise.' ,Confidence: 0.897,,v
26,3,I break the dryer.,break,dryer,Compliance,,no,,"This frame concerns Acts and State_of_Affairs for which Protagonists are responsible and which either follow or violate some set of rules  or Norms. '' 'A lot of people suspect that blocking savers' access to their money violates the new constitution's explicit ban on compulsory loans to the government.'  'Not that by adhering to the subject-before-predicate principle, the translator of the above extract has had to ignore the principle of end-weight.'",Confidence: 0.853,,v
26,4,I break the dryer.,break,dryer,Render_nonfunctional,,yes,,An Agent affects an Artifact so that it is no longer capable of performing its inherent function.  'I broke the TV.',Confidence: 0.841,,v
26,5,I break the dryer.,break,dryer,Catching_fire,,no,,"A Fuel, some flammable object or substance, ends up on fire.  In this frame, the cause of the fire is not the primary concern, but rather the fact that a fire started.  In rare cases, only the Fire is mentioned and the associated Fuel is not.  '' This frame does not include phrases like ""a fire broke out"" or ""the conflagration started in the bedroom"" as these are deemed to be compositional (see Process_start and Fire_burning).",Confidence: 0.719,,v
26,6,I break the dryer.,break,dryer,Process_start,,no,,An Event begins at a certain Time and Place. Reason may also be indicated.  NB:  Refer to Event frame.  'The project began.',Confidence: 0.719,,v
26,7,I break the dryer.,break,dryer,Experience_bodily_harm,,no,,"An Experiencer is involved in a bodily injury to a Body_part.  (In some cases, no Body_part need be indicated.)  Often an Injuring_entity on which the Experiencer injures themselves is mentioned. 'I think that I hurt myself pretty bad back there.' 'He smacked his head on the mantel getting up from poking at the fire.'",Confidence: 0.705,,v
26,8,I break the dryer.,break,dryer,Breaking_off,,yes,,An single Subpart breaks off from a Whole.  'The original sword may have chipped off of the statue long ago.',Confidence: 0.690,,
26,9,I break the dryer.,break,dryer,Cause_harm,,no,,"The words in this frame describe situations in which an Agent or a Cause injures a Victim. The Body_part of the Victim which is most directly affected may also be mentioned in the place of the Victim.  In such cases, the Victim is often indicated as a genitive modifier of the Body_part, in which case the Victim FE is indicated on a second FE layer. '' 'Rod saw his father beating his mother.'  'In the end Wormtongue is fed up with being beaten so he cuts Saruman's throat to free himself.'  'A mother stabbed to death by her husband made a secret will stating that he must never be allowed to care for their son.'",Confidence: 0.654,,
26,10,I break the dryer.,break,dryer,Ingestion,,no,,"An Ingestor consumes food or drink (Ingestibles), which entails putting the Ingestibles in the mouth for delivery to the digestive system.  This may include the use of an Instrument.  Sentences that describe the provision of food to others are NOT included in this frame.  'The wolves devoured the carcass completely.'",Confidence: 0.467,,
26,11,I break the dryer.,break,dryer,Cause_to_fragment,,yes,,"An Agent suddenly and often violently separates the Whole_patient into two or more smaller Pieces, resulting in the Whole_patient no longer existing as such.  Several lexical items are marked with the semantic type Negative, which indicates that the fragmentation is necessarily judged as injurious to the original Whole_patient.  Compare this frame with Damaging, Render_non-functional, and Removing.  'He ripped up the letter faster than you can say ""Jack Robbins"". INI' 'Don't go in there or you 'll be torn to bits! CNI' 'She shattered the vase with a casual backhand blow to make it look like there had been a struggle. INI' 'Tear into 6"" strips, each about one inch wide, then bake at 400. CNI CNI'",Confidence: 0.171,,
26,12,I break the dryer.,break,dryer,Breaking_apart,,yes,,"A Whole breaks apart into Pieces, resulting in the loss of the Whole (and in most cases, no piece that has a separate function).  'The plane violently broke apart in mid-air.'  'And then, I finally realized that it must have been the case that a meteorite broke apart into at least 3 large pieces.'  Many of these verbs can also refer metaphorically to the breaking apart of institutions. (See the frame for ""schism"".)",Confidence: 0.096,,
26,13,I break the dryer.,break,dryer,,,,,,,,
26,14,I break the dryer.,break,dryer,,,,,,,,
27,1,I move the dryer.,move,dryer,Motion,,no,,"Some entity (Theme) starts out in one place (Source) and ends up in some other place (Goal), having covered some space between the two (Path). Alternatively, the Area or Directionin which the Theme moves or the Distance of the movement may be mentioned.  'That kite you see just to the right of his head was moving around pretty fast but the camera seemed to catch it ok.'  'There are several accounts of the stench drifting to shore from the ships in the middle of the river'  'Dust particles floating about made him sneeze uncontrollably.'  'The grill, unsecured, rolled a few feet across the yard.'  'The swarm went away to the end of the hall.'  The frames that inherit the general Motion frame add some elaboration to this simple idea.  Inheriting frames can add Goal-profiling (arrive, reach), Source-profiling (leave, depart), or Path-profiling (traverse, cross), or aspects of the manner of motion (run, jog) or assumptions about the shape-properties, etc., of any of the places involved (insert, extract). A particularly complex area in the vocabulary of Motion is the depiction of the relation of Vehicles to the Theme.  In some cases, no separate Theme is expressed:  'The plane flew over the city.'   In this case, the sentence is annotated in Self_motion.  When the Vehicle is profiled as being operated by a Driver, the sentence is annotated in the Operate_vehicles frame:  'Don't try to fly an F-16 without training!'  This is very similar to the Bringing frame which covers cases where the Vehicle is necessarily involved, but the movement of the Theme (something carried by the Vehicle) is profiled:  'It's scary flying hundreds of people over thousands of miles of ocean every day.'  Some of the same vocabulary is also used to describe the situation where Passengers Ride_vehicle or Operate_vehicle (each of these a perspective on Use_vehicles):  'I flew to Chicago on the red-eye.' 'I flew my plane across the Canadian border'   Finally, there are cases where, despite the use of similar vocabulary, there is no self-propelled Vehicle involved at all:  'The ball flew over the fence.'  This last type is annotated in the simple Motion frame.",Confidence: 0.932,,v
27,2,I move the dryer.,move,dryer,Body_movement,,yes,,"This frame contains words for motions or actions an Agent performs using some part of his/her body.   A number of words in this frame occur as blends with Communication, in which the action has an Addressee.  For example,   'Pat nodded at Kim.'  These examples differ from Communication.Gesture in that no specific message need be expressed, as in  'She nodded to him to sit down.'  Since this frame involves a particular type of motion, it contains the frame elements Source, Path, Goal and Area, which originate in the motion frame.  All of these frame elements are generally expressed in PP Complements.  'The boy swung his legs from under the table.'",Confidence: 0.927,,v
